type_id,type,sast_bill_number,sast_bill_id,bill_id
8,Related,SB2226,1774177,1775294
8,Related,HB4338,1773008,1775349
8,Related,HB6676,1791098,1775364
1,Same As,HB6802,1792323,1775337
1,Same As,HB9138,1885063,1775323
8,Related,HB1530,1737362,1775249
1,Same As,HB7872,1870617,1775267
1,Same As,HB4896,1775255,1775385
1,Same As,HB5011,1775661,1775385
1,Same As,HB4924,1775315,1775286
8,Related,HB3396,1766008,1775343
8,Related,HB5102,1775814,1775369
1,Same As,HB4900,1775288,1775273
8,Related,HB4898,1775248,1775292
8,Related,HB2670,1757049,1775357
8,Related,HB7966,1872135,1775357
8,Related,HB791,1694066,1694144
8,Related,HB744,1694278,1775277
8,Related,HB4770,1774935,1775257
1,Same As,HB4932,1775381,1775256
8,Related,SB2333,1774750,1775371
1,Same As,HB5076,1775725,1775300
1,Same As,HB930,1703100,1694125
8,Related,HB6142,1782414,1775246
1,Same As,HB4901,1775311,1775368
1,Same As,HB4372,1773299,1775333
8,Related,HB3061,1760949,1775353
1,Same As,HB4955,1775507,1775328
1,Same As,HB5209,1776236,1775263
8,Related,HB855,1697381,1775289
8,Related,SB541,1723530,1775289
1,Same As,HB4845,1775163,1775269
8,Related,HB4948,1775327,1775299
1,Same As,HB5041,1775627,1775558
1,Same As,HB7996,1872750,1775453
8,Related,HB4986,1775474,1775463
1,Same As,HB5031,1775593,1775704
1,Same As,HB4961,1775536,1775587
1,Same As,HB5922,1780104,1775708
1,Same As,HB4780,1774952,1775526
1,Same As,HB825,1694141,1694207
8,Related,HB4612,1774461,1775435
1,Same As,HB4997,1775510,1775555
8,Related,HB5517,1777958,1775542
1,Same As,HB5098,1775812,1775542
1,Same As,HB5047,1775647,1775527
1,Same As,HB5037,1775427,1775666
8,Related,HB11,1774719,1775503
1,Same As,HB5046,1775564,1775503
8,Related,SB1,1775133,1775503
8,Related,SB2344,1774735,1775503
1,Same As,HB4639,1774517,1775626
8,Related,HB6570,1789261,1775626
1,Same As,HB5059,1775475,1775473
8,Related,HB8467,1879854,1775473
8,Related,HB3126,1761804,1775613
8,Related,HB3866,1770486,1694321
8,Related,HB7876,1870640,1775557
1,Same As,HB5030,1775612,1775710
8,Related,HB2783,1757994,1775660
8,Related,HB1642,1743938,1775553
8,Related,SB883,1745319,1775553
1,Same As,HB5025,1775701,1775553
8,Related,HB1643,1743930,1775553
8,Related,HB4365,1773284,1775655
8,Related,HB143,1651049,1775655
8,Related,HB2882,1759619,1775655
8,Related,HR1102,1867034,1775655
1,Same As,HB5043,1775648,1775468
8,Related,HB4135,1771820,1775699
8,Related,HB5915,1780012,1775610
1,Same As,HB2444,1751445,1775690
8,Related,HB5051,1775621,1775676
1,Same As,HB5033,1775694,1775476
1,Same As,HB4958,1775451,1775508
8,Related,HB8611,1881534,1775583
8,Related,HB190,1651018,1677308
8,Related,SB123,1683968,1677308
1,Same As,HB488,1679273,1677308
1,Same As,HB704,1691556,1694064
8,Related,HB2713,1757449,1694064
8,Related,SB2418,1775032,1694064
1,Same As,HB5064,1775595,1775698
8,Related,HB4559,1774218,1775479
8,Related,HB2822,1759116,1775479
8,Related,SB1288,1759077,1775479
8,Related,SB3139,1781893,1775479
1,Same As,HB4978,1775489,1775479
8,Related,HB5052,1775604,1775478
8,Related,HB4821,1775102,1775689
8,Related,HR1061,1860939,1775689
8,Related,HB4366,1773292,1775689
1,Same As,HB1511,1732944,1775578
1,Same As,HB5595,1778368,1775656
8,Related,HB5049,1775512,1775629
8,Related,HB3661,1768798,1775495
8,Related,HB7024,1820218,1775495
8,Related,HB795,1694244,1694246
1,Same As,HB5676,1778598,1775618
8,Related,HB2670,1757049,1775561
8,Related,SB2226,1774177,1775561
8,Related,HB8488,1879868,1775509
1,Same As,HB6489,1785104,1775439
8,Related,HB4848,1775160,1775675
1,Same As,HB5055,1775471,1775433
8,Related,HB3542,1766727,1775677
8,Related,HB7690,1864746,1694173
1,Same As,HB5045,1775620,1775589
1,Same As,HB4803,1775029,1775657
8,Related,HB4035,1771352,1775540
8,Related,HB5894,1779845,1775513
8,Related,HB2882,1759619,1775513
8,Related,HR1102,1867034,1775513
8,Related,SB4942,1885525,1775513
8,Related,HB4367,1773272,1775486
8,Related,HB2882,1759619,1775486
8,Related,HR1102,1867034,1775486
8,Related,HB589,1685060,1775579
8,Related,HB815,1694134,1775579
8,Related,HB5060,1775695,1775482
8,Related,HB4036,1771375,1775592
1,Same As,HB5042,1775622,1775659
8,Related,HB4190,1772198,1694358
8,Related,HB3424,1765986,1775430
8,Related,HB797,1694137,1775467
8,Related,HB798,1694342,1775467
8,Related,HB1167,1720725,1775467
8,Related,HB4979,1775681,1775467
8,Related,SB96,1683967,1775467
8,Related,SB270,1694340,1775467
8,Related,SB271,1694114,1775467
8,Related,SB2670,1775413,1775467
8,Related,HB6219,1782685,1775408
8,Related,HB8958,1884204,1775408
1,Same As,HB6508,1785210,1775596
1,Same As,HB6497,1785245,1775426
8,Related,HB8871,1883653,1775569
1,Same As,HB5003,1775424,1775411
1,Same As,HB6768,1792037,1775469
1,Same As,HB4041,1771332,1694253
8,Related,HB2670,1757049,1694253
8,Related,SB2226,1774177,1694253
8,Related,HB3690,1768774,1775631
8,Related,SB3541,1792303,1775582
8,Related,HB8071,1873714,1775582
1,Same As,HB5992,1781258,1775691
8,Related,HB4953,1775528,1775568
1,Same As,HB5008,1775662,1775686
1,Same As,HB5012,1775602,1775514
1,Same As,HB366,1659569,1775521
8,Related,HB4646,1774522,1694160
8,Related,HB2598,1755568,1775543
8,Related,HB5065,1775405,1775546
8,Related,HB4679,1774624,1775637
8,Related,HB4992,1775607,1775637
1,Same As,HB3787,1769820,1775414
8,Related,SB2723,1777280,1775414
8,Related,HB5016,1775600,1775456
8,Related,HB5007,1775606,1775432
8,Related,HB2764,1758049,1775432
8,Related,SB1229,1757953,1775432
1,Same As,HB4980,1775624,1775611
1,Same As,HB5216,1776229,1775693
8,Related,HB5044,1775505,1775442
1,Same As,HB5242,1776491,1775418
8,Related,HB2670,1757049,1775642
8,Related,HB2852,1759117,1775642
8,Related,SB3393,1789275,1775517
1,Same As,HB5296,1777104,1775705
8,Related,SB2633,1775467,1775413
1,Same As,HB4979,1775681,1775413
1,Same As,HB3039,1760952,1775634
8,Related,SB2333,1774750,1775538
8,Related,HB3161,1762915,1775567
8,Related,HB7660,1863923,1775585
8,Related,HB2670,1757049,1775420
8,Related,SB2226,1774177,1775420
8,Related,HB9068,1884609,1694333
1,Same As,HB5005,1775407,1775443
8,Related,HB4739,1774900,1775518
1,Same As,HB8276,1876987,1775687
8,Related,SB2685,1775687,1775687
8,Related,SB2333,1774750,1775645
1,Same As,HB5837,1779309,1775485
1,Same As,HB5116,1775805,1775709
8,Related,SB2043,1772128,1775533
8,Related,HB2670,1757049,1775533
8,Related,SB2226,1774177,1775533
8,Related,SB3395,1789559,1775533
1,Same As,HB5085,1775739,1694287
8,Related,HB4983,1775550,1775639
1,Same As,HB6466,1784705,1775580
1,Same As,HB2771,1758020,1775516
8,Related,HB4524,1774089,1775431
1,Same As,HB5057,1775650,1775465
8,Related,SB2946,1778919,1775541
8,Related,HB2670,1757049,1679244
8,Related,HB797,1694137,1694340
8,Related,HB798,1694342,1694340
8,Related,SB2633,1775467,1694340
1,Same As,HB5254,1776893,1775570
8,Related,HB4127,1771810,1775619
8,Related,HB4800,1774968,1775619
8,Related,HB9885,1888461,1775574
1,Same As,HB5493,1777964,1775684
8,Related,HB797,1694137,1694114
8,Related,SB2633,1775467,1694114
1,Same As,HB5133,1775828,1775658
8,Related,HB5145,1775939,1775416
8,Related,SB2418,1775032,1775481
1,Same As,HB6203,1782601,1775481
1,Same As,HB5077,1775721,1775461
8,Related,HB2670,1757049,1775692
8,Related,SB2226,1774177,1775692
1,Same As,HB5020,1775499,1777289
1,Same As,SB2717,1777287,1777287
8,Related,HB6980,1812335,1777285
1,Same As,HB805,1694212,1694130
8,Related,HB662,1689586,1777279
8,Related,HB4295,1772783,1777279
8,Related,SB180,1689563,1777279
8,Related,SB2029,1772133,1777279
1,Same As,HB5343,1777307,1777279
1,Same As,HB5350,1777300,1777290
8,Related,HB3787,1769820,1777280
8,Related,SB2653,1775414,1777280
1,Same As,HB5351,1777304,1777286
8,Related,HB2670,1757049,1777282
8,Related,SB2043,1772128,1777282
8,Related,SB2226,1774177,1777282
8,Related,HB6181,1782605,1777282
1,Same As,HB4561,1774228,1777372
1,Same As,HB5353,1777538,1777370
1,Same As,HB865,1699139,1699177
1,Same As,HB5357,1777541,1777380
8,Related,HB2897,1759582,1777374
1,Same As,HB7212,1835711,1777378
8,Related,HB5110,1775836,1777377
8,Related,SB2828,1778129,1777377
8,Related,SB3393,1789275,1777446
1,Same As,HB5368,1777548,1777453
8,Related,HB1735,1747003,1777454
1,Same As,HB856,1699120,1699162
1,Same As,HB9234,1885251,1777457
8,Related,HB9587,1887140,1777447
1,Same As,HB5954,1780234,1777448
8,Related,HB693,1689561,1777459
8,Related,SB55,1679262,1777459
8,Related,HB5794,1779167,1777459
1,Same As,HB10022,1889538,1777449
1,Same As,HB5734,1778811,1777458
8,Related,HB1755,1746989,1777444
8,Related,HB3611,1767830,1777444
1,Same As,HB6525,1785759,1777450
8,Related,HB7005,1819905,1699123
8,Related,HB5109,1775816,1777451
8,Related,HB7476,1857970,1777451
8,Related,HB4578,1774341,1777586
8,Related,HB4637,1774474,1777590
1,Same As,HB5379,1777557,1777581
1,Same As,SB2763,1777694,1777581
1,Same As,HB6287,1783335,1777579
8,Related,HB8070,1873661,1777579
8,Related,HB2720,1757447,1777585
8,Related,SB2317,1774400,1777585
1,Same As,HB3865,1770521,1777584
8,Related,SB4199,1873675,1777588
8,Related,SB3998,1866173,1777588
8,Related,HB8482,1879870,1777580
8,Related,HB5363,1777522,1777676
1,Same As,SB2754,1777581,1777694
1,Same As,HB2754,1758038,1777694
8,Related,HB5391,1777642,1777686
8,Related,HB5418,1777660,1777702
1,Same As,HB5452,1777795,1777702
1,Same As,HB5408,1777657,1777725
8,Related,HB7138,1832800,1777725
8,Related,HB2584,1755563,1777634
1,Same As,HB5402,1777688,1777671
8,Related,HB423,1674814,1699146
1,Same As,HB8384,1878298,1777717
1,Same As,HB1671,1745366,1777730
1,Same As,HB5407,1777675,1777677
8,Related,HB5417,1777714,1777673
8,Related,HB5435,1777793,1777763
1,Same As,HB5433,1777796,1777772
8,Related,SB3891,1861753,1777764
1,Same As,HB5429,1777790,1777774
8,Related,HB7779,1866608,1777784
1,Same As,HB4110,1771768,1777785
1,Same As,HB5537,1778167,1777770
1,Same As,HB5453,1777806,1777782
8,Related,SB4529,1882529,1777810
8,Related,HB7064,1825074,1777776
1,Same As,HB5677,1778599,1777768
8,Related,HB5430,1777813,1777765
8,Related,HB5451,1777820,1777778
1,Same As,HB970,1703039,1699151
8,Related,SB1389,1760535,1777769
8,Related,SB1941,1771511,1777769
1,Same As,HB6785,1792292,1777769
8,Related,SB3656,1827831,1777769
8,Related,HB2693,1757032,1777794
8,Related,HB5842,1779290,1777794
1,Same As,HB5441,1777797,1777766
1,Same As,HB5449,1777802,1777771
8,Related,HB5377,1777553,1777780
8,Related,SB1783,1769548,1777767
1,Same As,HB5831,1779306,1777767
1,Same As,HB5466,1777966,1777928
1,Same As,HB5481,1777959,1777933
1,Same As,HB2575,1755612,1679222
8,Related,HB7434,1854115,1699176
1,Same As,HB5492,1778001,1777922
1,Same As,HB5505,1777998,1777939
8,Related,HB2991,1760177,1777939
8,Related,HB5161,1775930,1777939
8,Related,HB3212,1763992,1777939
8,Related,HB1226,1723511,1777914
1,Same As,HB5480,1777971,1777910
1,Same As,HB5488,1778003,1777908
8,Related,HB1603,1741404,1777909
8,Related,HB2811,1759097,1777909
8,Related,HB5487,1777984,1777931
8,Related,HB6698,1791512,1777929
8,Related,HB27,1650511,1699148
1,Same As,HB5494,1777995,1777921
1,Same As,HB5504,1777973,1777917
1,Same As,HB5457,1777951,1777918
1,Same As,HB5469,1777983,1777930
1,Same As,HB5474,1777962,1777924
8,Related,SB2840,1778270,1777911
8,Related,HB7002,1819812,1777911
1,Same As,HB5502,1777979,1777915
1,Same As,HB5486,1777947,1777941
8,Related,HB724,1691526,1699127
1,Same As,HB5499,1777994,1777916
1,Same As,HB5484,1777975,1777919
8,Related,SB866,1743554,1777925
8,Related,HB29,1650533,1777937
8,Related,HB319,1657904,1777937
8,Related,HB336,1657917,1777937
8,Related,HB596,1685050,1777937
8,Related,HB1401,1729808,1777937
8,Related,HB1690,1746064,1777937
8,Related,HB1703,1746086,1777937
8,Related,HB2417,1751473,1777937
8,Related,HB2432,1751461,1777937
8,Related,HB2436,1751437,1777937
8,Related,HB2453,1751498,1777937
8,Related,HB2557,1754480,1777937
8,Related,HB2580,1755617,1777937
8,Related,HB2640,1756189,1777937
8,Related,HB2794,1758627,1777937
8,Related,HB2843,1759127,1777937
8,Related,HB5525,1778158,1777937
8,Related,SB206,1691505,1777937
8,Related,SB505,1712262,1777937
8,Related,SB918,1746018,1777937
1,Same As,HB2,1760974,1777937
8,Related,HB6477,1784718,1777937
8,Related,SB1857,1770936,1777937
1,Same As,HB1015,1707854,1777936
8,Related,HB5482,1777999,1777935
1,Same As,HB5551,1778139,1778130
8,Related,HB5110,1775836,1778129
8,Related,SB2735,1777377,1778129
1,Same As,HB4355,1773046,1778133
1,Same As,HB7467,1856906,1778132
8,Related,HB5534,1778135,1778131
1,Same As,HB5533,1778156,1778128
8,Related,HB6995,1817841,1778124
1,Same As,HB6484,1785089,1778261
1,Same As,HB5572,1778280,1778264
8,Related,HB3935,1771174,1778258
8,Related,SB2815,1777911,1778270
8,Related,HB3120,1761777,1778270
8,Related,SB1451,1761517,1778270
8,Related,SB2891,1778465,1778270
8,Related,HB410,1674753,1778270
8,Related,HB6122,1782141,1778270
8,Related,SB1130,1751383,1778270
8,Related,SB2304,1774441,1778270
8,Related,SB2853,1778260,1778270
8,Related,SB3327,1784167,1778270
8,Related,HB7002,1819812,1778270
8,Related,HB7855,1869793,1778270
8,Related,HB11,1774719,1778262
8,Related,SB1,1775133,1778262
8,Related,SB2344,1774735,1778262
8,Related,HB8677,1882164,1778262
8,Related,HB11,1774719,1778265
8,Related,SB1,1775133,1778265
8,Related,SB2344,1774735,1778265
8,Related,HB239,1653155,1778265
1,Same As,HB5564,1778302,1778271
8,Related,HB5568,1778282,1778266
1,Same As,HB5562,1778298,1778254
1,Same As,HB5578,1778287,1778255
1,Same As,HB5563,1778299,1778263
8,Related,HB4686,1774600,1778251
8,Related,SB2840,1778270,1778260
1,Same As,HB6122,1782141,1778260
8,Related,HB4145,1772185,1778372
8,Related,HB6966,1812363,1778373
8,Related,HB5464,1777965,1778380
8,Related,HB3667,1768776,1778396
1,Same As,HB975,1704538,1699152
8,Related,HB2670,1757049,1699152
8,Related,HB2891,1759592,1778430
8,Related,SB1323,1759493,1778430
8,Related,HB1831,1749196,1778376
1,Same As,HB4293,1772840,1778375
8,Related,HB5610,1778408,1778428
8,Related,HB5605,1778397,1778381
8,Related,HB5558,1778283,1778384
8,Related,HB7666,1863908,1778392
1,Same As,HB5585,1778394,1778388
8,Related,HB91,1651062,1699180
1,Same As,HB6393,1783784,1778402
8,Related,HB4891,1775176,1778413
8,Related,HB5588,1778404,1778431
8,Related,HB9003,1884367,1778391
1,Same As,HB5589,1778374,1778378
1,Same As,HB5645,1778528,1778493
1,Same As,HB1084,1714870,1778472
8,Related,HB5644,1778522,1778461
1,Same As,HB1776,1747644,1699137
8,Related,HB9161,1885067,1699137
8,Related,SB4773,1884946,1699137
8,Related,HB3875,1770502,1778466
8,Related,HB309,1657891,1778469
1,Same As,HB5624,1778538,1778488
8,Related,HB5643,1778498,1778478
1,Same As,HB7620,1862926,1778492
8,Related,HB3933,1770897,1778475
8,Related,HB8070,1873661,1778475
8,Related,HB5657,1778509,1778468
8,Related,HB5631,1778558,1778459
8,Related,HB8467,1879854,1778459
8,Related,SB2840,1778270,1778465
1,Same As,HB5628,1778507,1778494
1,Same As,HB5618,1778526,1778462
1,Same As,HB5245,1776886,1778491
8,Related,HB3662,1768778,1778454
8,Related,HB4789,1774965,1778454
8,Related,SB74,1681708,1778454
1,Same As,HB3433,1765983,1778452
8,Related,HB5637,1778544,1778463
8,Related,HB2730,1757438,1778453
1,Same As,HB453,1679305,1679245
1,Same As,HB5683,1778585,1778489
8,Related,SB3000,1779264,1778489
8,Related,HB7288,1840759,1778489
8,Related,HB5686,1778594,1778489
1,Same As,HB5646,1778500,1778455
8,Related,HB5685,1778590,1778456
1,Same As,HB5162,1775922,1778464
8,Related,HB5705,1778852,1778495
1,Same As,HB5651,1778562,1778477
1,Same As,HB5629,1778524,1778481
1,Same As,HB5662,1778557,1778482
8,Related,HB6368,1783782,1778457
8,Related,HB3738,1768756,1699175
1,Same As,HB5561,1778275,1778485
8,Related,HB5970,1780771,1778451
8,Related,HB8467,1879854,1778451
1,Same As,HB5726,1778808,1778758
1,Same As,HB6128,1782442,1778774
8,Related,HB2750,1757998,1778755
1,Same As,HB1503,1732904,1778779
1,Same As,HB7241,1838219,1778750
8,Related,SB3106,1781595,1778761
8,Related,SB3393,1789275,1778761
8,Related,HB7226,1838186,1778766
8,Related,HB4188,1772143,1699150
8,Related,HB329,1657932,1778752
8,Related,SB3393,1789275,1778780
8,Related,HB7164,1834605,1778780
1,Same As,HB6501,1785189,1778751
8,Related,HB4365,1773284,1778760
8,Related,HB4356,1772998,1778760
8,Related,HB1740,1747023,1778777
1,Same As,HB5715,1778823,1778764
8,Related,HB2743,1758005,1699157
1,Same As,HB5556,1778290,1778762
8,Related,SB1778,1769549,1778776
1,Same As,HB7647,1863902,1778772
8,Related,HB4089,1771789,1778770
8,Related,HB4531,1774226,1778770
8,Related,HB8684,1882177,1778759
8,Related,HB3202,1764087,1778942
8,Related,SB2342,1774776,1778942
1,Same As,HB5763,1778991,1778932
1,Same As,HB5766,1778983,1778938
8,Related,HB656,1689555,1778935
8,Related,SB2973,1779101,1778927
1,Same As,HB298,1656102,1699170
1,Same As,HB5791,1779136,1778916
8,Related,HB1539,1737390,1778915
8,Related,HB1619,1743967,1778915
1,Same As,HB5748,1778970,1778931
8,Related,SB2699,1775541,1778919
1,Same As,HB3065,1760914,1778919
1,Same As,HB5420,1777645,1778948
8,Related,HB7477,1857788,1778947
8,Related,HB1135,1717668,1699147
8,Related,HB5612,1778400,1778930
1,Same As,HB3660,1768771,1778922
8,Related,HB5490,1778005,1778924
1,Same As,HB1179,1720740,1699131
1,Same As,HB5295,1777003,1778926
8,Related,HB5775,1778964,1778939
8,Related,SB3016,1779617,1779083
1,Same As,HB6650,1790837,1779100
8,Related,HB3240,1763965,1779113
1,Same As,HB5901,1779853,1779099
1,Same As,HB6778,1791988,1779111
8,Related,HB1392,1729844,1779121
8,Related,HB5828,1779310,1779121
8,Related,HB5843,1779305,1779121
8,Related,SB2391,1774832,1779121
1,Same As,HB7468,1856975,1779105
8,Related,SB4253,1876674,1779105
1,Same As,HB5822,1779137,1779092
1,Same As,HB5294,1776995,1779117
1,Same As,HB5743,1778969,1779102
8,Related,SB2939,1778927,1779101
8,Related,HB5372,1777551,1779101
8,Related,SB2198,1772839,1779101
8,Related,HB5385,1777721,1779101
8,Related,SB2254,1774292,1779101
8,Related,HB7535,1860108,1779101
8,Related,HB7717,1865610,1779101
8,Related,HB4789,1774965,1779084
8,Related,SB74,1681708,1779084
8,Related,HB5801,1779134,1779115
8,Related,HB5789,1779150,1779091
8,Related,SB25,1677202,1699153
8,Related,HB625,1687093,1699153
8,Related,HB698,1691491,1699153
1,Same As,HB7730,1865602,1779120
8,Related,HB3941,1771199,1779122
1,Same As,HB5813,1779154,1779087
8,Related,HB5293,1776984,1779112
8,Related,HB5661,1778503,1779097
8,Related,HB6413,1783965,1779098
8,Related,HB5784,1779156,1779108
8,Related,HB3986,1771222,1779114
8,Related,SB2041,1772111,1699167
1,Same As,HB5543,1778172,1699167
8,Related,HB8535,1880267,1779095
8,Related,SB4402,1880283,1779095
8,Related,HB5790,1779159,1779107
8,Related,HB7545,1860101,1779089
8,Related,HB8543,1880213,1779089
1,Same As,HB6653,1791097,1779088
1,Same As,HB1176,1720729,1779106
8,Related,HB5284,1777008,1779258
1,Same As,HB5835,1779283,1779261
1,Same As,HB5780,1779158,1779255
8,Related,HB3895,1770874,1679284
8,Related,HB5683,1778585,1779264
8,Related,SB2900,1778489,1779264
8,Related,HB5686,1778594,1779264
8,Related,HB7288,1840759,1779264
8,Related,HB1044,1707905,1779260
8,Related,HB2670,1757049,1779520
8,Related,SB2226,1774177,1779520
8,Related,HB5866,1779442,1779517
1,Same As,HB6074,1781909,1779519
1,Same As,HB5810,1779126,1779521
8,Related,HB6961,1812378,1779592
1,Same As,HB3924,1770898,1779623
8,Related,SB4591,1882754,1779599
8,Related,HB7101,1831365,1779587
8,Related,SB2962,1779083,1779617
8,Related,HB5577,1778279,1779627
1,Same As,HB5513,1777993,1779644
1,Same As,HB3032,1760187,1779586
8,Related,HB1406,1729826,1779596
1,Same As,HB5951,1780215,1779589
1,Same As,HB5886,1779611,1779610
8,Related,HB5820,1779130,1779642
1,Same As,HB5912,1779841,1779618
8,Related,HB5883,1779624,1779631
1,Same As,HB857,1699121,1699164
1,Same As,HB2793,1758051,1779601
8,Related,HB5888,1779600,1779622
8,Related,SB3032,1779604,1779622
1,Same As,HB5889,1779608,1779622
8,Related,HB5889,1779608,1779604
8,Related,SB3031,1779622,1779604
1,Same As,HB5888,1779600,1779604
1,Same As,HB5943,1780213,1779593
1,Same As,HB6040,1781744,1779583
8,Related,HB2468,1752887,1779605
8,Related,HB5928,1780113,1779591
1,Same As,HB5905,1779852,1779646
